Date,Open,High,Low,Close,Volume,Return_1d,Return_3d,Return_5d,Return_10d,Return_3d_Future,Return_5d_Future,Target_Direction,Target_Strong,Target_Magnitude,Close_2_ratio,Trend_2,Close_5_ratio,Trend_5,Close_60_ratio,Trend_60,Close_250_ratio,Trend_250,Close_1000_ratio,Trend_1000,MA_5,MA_20,MA_50,MA_200,Trend_5_20,Trend_20_50,Trend_50_200,Price_vs_MA20,Price_vs_MA50,Volatility_10,Volatility_30,Volatility_Ratio,High_Vol_Regime,Volume_MA_20,Volume_Spike,Volume_Trend,RSI_14,RSI_Extreme,MACD,MACD_Signal,MACD_Hist,MACD_Positive,BB_Upper,BB_Lower,BB_Width,BB_Position,High_Low_Ratio,Open_Close,Range,ROC_5,ROC_20
2013-02-11 00:00:00+05:30,5920.0498046875,5924.14990234375,5879.10009765625,5897.85009765625,122000,-0.09570428294656264,-1.0295022091136974,-1.493171361539103,-2.9128483690065043,-0.015258142015306397,0.005936021608765607,0,-1,-0.015258142015306397,0.9995212494928972,1.0,0.9943688257376185,1.0,0.9987111002816601,32.0,1.080560627326858,132.0,1.1552746627576287,530.0,5931.25,6014.937475585937,5958.443984375,5488.385241699219,0.9860867256017845,1.00948124902392,1.0856460911497987,0.9805338994120997,0.9898305854888211,0.24870925521829476,0.5599325307138929,0.4441771848854715,0,118015.0,1.0337668940388933,-0.13902611150317568,23.9764976981847,1,-7.889685728322547,15.299278326253768,-23.188964054576317,0,6129.211763930222,5900.663187241652,0.01899841665987611,-0.012308497502634509,1.0076627041450543,1.003764033785815,0.007638343454236378,-1.493171361539103,-2.0949313356116384
2013-02-12 00:00:00+05:30,5894.35009765625,5927.64990234375,5886.4501953125,5922.5,142800,0.4179472508727411,-0.27446294240520697,-0.5774799460742219,-2.105818350720068,-0.5926567776487923,0.2904211956521685,0,0,-0.5926567776487923,1.0020853783635932,1.0,0.9996843513276373,1.0,1.0020608057097515,32.0,1.084558101826262,131.0,1.1594105414565021,530.0,5924.37001953125,6008.232470703125,5959.296982421875,5491.497741699219,0.9860420761711871,1.0082116210058996,1.0851860936171316,0.98573083329895,0.9938252813158305,0.3305042381609889,0.5650934045135908,0.584866564573468,0,125155.0,1.1409851783788103,0.048458149779735615,28.624734319715927,1,-11.07831790628643,10.023759079745728,-21.10207698603216,0,6127.826681656288,5888.638259749961,0.019905057192164212,0.14156931167554515,1.0069990751071092,0.9952469561260026,0.00695647227205572,-0.5774799460742219,-2.2141151057363584
2013-02-13 00:00:00+05:30,5943.14990234375,5969.5,5922.9501953125,5932.9501953125,142600,0.17644905550864287,0.4988599189040377,-0.4404953540686263,-2.027821569376209,-0.5857119789654641,0.17022912787940658,0,0,-0.5857119789654641,1.0008814676069098,0.0,1.0023365256550998,1.0,1.0028140119070148,32.0,1.0859888540889544,130.0,1.1607382963126425,530.0,5919.12001953125,6004.7874755859375,5960.536982421875,5494.500493164062,0.9857334740982939,1.0074239105125193,1.0848187182506632,0.9880366656496152,0.995371761438486,0.33962036130783435,0.4925463637131488,0.6895195789235871,0,132285.0,1.0779755830215065,-0.09632446134347272,34.778045603838805,0,-12.616651548922164,5.495676954012151,-18.112328502934314,0,6129.03469020625,5880.540260965625,0.020691359207211307,0.2109098964795098,1.0078592260870842,1.0017191627597528,0.00784597934502771,-0.4404953540686263,-1.1479777272453973
2013-02-14 00:00:00+05:30,5933.2001953125,5940.2001953125,5884.5498046875,5896.9501953125,143800,-0.6067807551872417,-0.015258142015306397,-0.7046812613883402,-2.2834384968308585,0.7249510099980538,-0.7580222628984057,1,1,0.7249510099980538,0.9969568636411741,0.0,0.9976652874650848,1.0,0.9958158670822431,31.0,1.0789763959651533,129.0,1.152984153833474,530.0,5910.75009765625,5997.674975585937,5960.690986328125,5497.530993652344,0.9855069042114615,1.0062046479749815,1.0842487278763073,0.9832060288889534,0.9893064761850889,0.36103143423839174,0.4999073105484466,0.722196748517851,0,139475.0,1.031009141423194,-0.0875634517766497,16.408434973795323,1,-16.549914071796593,1.0865587488504018,-17.636472820646993,0,6129.672104527677,5865.677846644197,0.02200804969909935,0.11845844269122469,1.0094570345178606,1.0061472454064162,0.00943714781061516,-0.7046812613883402,-2.3554443535488634
2013-02-15 00:00:00+05:30,5869.9501953125,5899.9501953125,5853.89990234375,5887.39990234375,125100,-0.16195308850228685,-0.5926567776487923,-0.27272122734395277,-1.8586741205072865,0.9452373418968207,-0.6301609924863505,1,1,0.9452373418968207,0.999189578306007,1.0,0.9965924547966688,2.0,0.9933200924742445,31.0,1.0767937364832632,129.0,1.1504303376219396,530.0,5907.530078125,5988.824975585938,5960.428984375,5500.964992675781,0.9864255679883207,1.0047640851498065,1.083524252983062,0.9830642782756789,0.9877476802051173,0.33774254777201995,0.49914158299579253,0.676646785757513,0,145730.0,0.8584368352432581,-0.35046728971962615,15.790562065357108,1,-20.204773731707064,-3.1717077472610913,-17.033065984445972,0,6125.632428183667,5852.017522988209,0.022843788749118393,0.12931451716881284,1.007866600682788,0.99703609278787,0.007821838796854545,-0.27272122734395277,-2.9186729577578396
2013-02-18 00:00:00+05:30,5888.64990234375,5911.0,5878.4501953125,5898.2001953125,114300,0.18344758548591855,-0.5857119789654641,0.005936021608765607,-1.4873239749050082,-0.7790545215643596,-0.7366687103471214,0,0,-0.7790545215643596,1.0009163973730024,2.0,0.9984088458615404,2.0,0.994349896603412,31.0,1.078350925047604,129.0,1.151829203537389,530.0,5907.60009765625,5979.6199951171875,5959.774990234375,5504.342744140625,0.9879557735241123,1.0033298245177595,1.0827405318425272,0.9863837836064544,0.9896682685130277,0.35738130676073804,0.4956208898459779,0.7210779732706585,0,144900.0,0.7888198757763976,-0.06311475409836065,20.8046640216662,1,-21.97645210328392,-6.932656618465657,-15.043795484818261,0,6114.709049156031,5844.530941078344,0.02259157841955741,0.1986439782853318,1.0055371405057503,0.9983808123406289,0.005518599506569553,0.005936021608765607,-3.026809188740065
2013-02-19 00:00:00+05:30,5900.2001953125,5947.5498046875,5883.14990234375,5939.7001953125,101000,0.7036044662061647,0.7249510099980538,0.2904211956521685,-0.28873587458608796,-1.5051330485594705,-3.002678448265794,0,0,-1.5051330485594705,1.0035056892380059,1.0,1.004848564369529,2.0,1.0004692719044361,30.0,1.0855196136130978,128.0,1.159229200697016,529.0,5911.04013671875,5974.180004882813,5960.42099609375,5508.031245117188,0.9894312076113445,1.0023083954636895,1.0821327495877227,0.994228528510669,0.9965236011357538,0.4219244988090404,0.5122340728499335,0.8236947153116255,0,143500.0,0.7038327526132404,-0.29271708683473385,30.36057803544631,0,-19.80353399436808,-9.506832093646143,-10.296701900721938,0,6106.3204922789,5842.039517486725,0.022118598249146512,0.36953351599589446,1.0109465003293718,0.9933498327017966,0.010842281634782375,0.2904211956521685,-1.7987898600892782
2013-02-20 00:00:00+05:30,5966.2998046875,5971.0,5937.5498046875,5943.0498046875,135400,0.05639357652500454,0.9452373418968207,0.17022912787940658,-0.27101607758880375,-1.4857658540545104,-2.459173440351725,0,0,-1.4857658540545104,1.00028188839915,0.0,1.005071781073856,2.0,1.000144975985533,29.0,1.085686173739659,127.0,1.1591823209314567,529.0,5913.06005859375,5968.617504882813,5961.103994140625,5511.801494140625,0.9906917395454454,1.0012604226917652,1.0815164516497255,0.9957163111600976,0.9969713345932446,0.4222741989338386,0.5046672400677691,0.8367378847042531,0,143420.0,0.9440803235253102,-0.05049088359046283,33.49533163659885,0,-17.608218671208306,-11.127109409158576,-6.4811092620497295,0,6095.831658235185,5841.40335153044,0.021313839134154876,0.39950921528168226,1.005633669849151,1.003912132787725,0.0056284561650680786,0.17022912787940658,-1.8375370164831484
2013-02-21 00:00:00+05:30,5909.64990234375,5921.14990234375,5844.39990234375,5852.25,159400,-1.5278317980085387,-0.7790545215643596,-0.7580222628984057,-1.4573618834429536,-1.553247081784781,-2.7203245813576027,0,0,-1.553247081784781,0.9923020350316644,0.0,0.9912146061801487,2.0,0.9842671706348167,28.0,1.068737874946219,126.0,1.1407920532204112,529.0,5904.12001953125,5960.2625,5960.172998046875,5515.109743652344,0.99058053559407,1.0000150166703472,1.0806988935998563,0.9818778954785968,0.9818926400152745,0.6341172690528691,0.5753999789241235,1.1020460415006177,0,142130.0,1.121508478153803,0.1084840055632823,27.96398389958223,1,-22.930868080598884,-13.487861143446638,-9.443006937152246,0,6095.164274756235,5825.360725243765,0.022633529103162003,0.09966242032331828,1.0131322293618583,1.0098081767429194,0.013114614037336067,-0.7580222628984057,-2.7760488249605864
2013-02-22 00:00:00+05:30,5837.9501953125,5873.7998046875,5835.7998046875,5850.2998046875,157000,-0.03332385514118741,-1.5051330485594705,-0.6301609924863505,-0.9011636370373499,-0.9127720651335491,-2.2323575497850245,0,0,-0.9127720651335491,0.9998333529576846,0.0,0.9921311589003171,1.0,0.9836004622447742,27.0,1.0680429353877956,125.0,1.13971337144447,529.0,5896.7,5949.044995117188,5959.418994140625,5518.120493164062,0.991201109562938,0.9982592264390813,1.0799726105153467,0.983401505533958,0.9816896261933568,0.6144417354748857,0.5738204720487328,1.0707908926307932,0,142600.0,1.1009817671809257,0.2549960031974421,28.803611806386854,1,-26.995285698861153,-16.189346054529544,-10.805939644331609,0,6081.180085626333,5816.909904608043,0.022211143236872035,0.1263475884823583,1.006511532484284,0.997889063845052,0.006495393615478106,-0.6301609924863505,-3.6932185601295298
2013-02-25 00:00:00+05:30,5870.5498046875,5878.39990234375,5825.0,5854.75,125100,0.07606781636959603,-1.4857658540545104,-0.7366687103471214,-0.7307764175521814,-2.7618633641487644,-2.668773218327003,0,0,-2.7618633641487644,1.000380194479029,0.0,0.9943512390165514,0.0,0.9842666136563337,26.0,1.0686034768164445,124.0,1.1398828352890475,528.0,5888.0099609375,5938.042504882813,5959.483994140625,5521.198493652344,0.991574236138564,0.9964021231907169,1.0793823118281607,0.9859730702812717,0.982425660637129,0.6166236429826727,0.5215815366889408,1.1822190771879504,0,143200.0,0.8736033519553073,0.09448818897637801,32.811778528176944,0,-29.517018557768097,-18.854880555177257,-10.66213800259084,0,6062.511624562116,5813.57338520351,0.02096130493794088,0.1654089580716178,1.0091673652092275,1.002698630118707,0.009120782671121739,-0.7366687103471214,-3.6223383775989326
2013-02-26 00:00:00+05:30,5838.2998046875,5838.85009765625,5748.60009765625,5761.35009765625,157400,-1.595284211003889,-1.553247081784781,-3.002678448265794,-2.720977667264668,-0.7229191359277687,0.397474584178914,0,0,-0.7229191359277687,0.99195944408549,0.0,0.9844523994400545,0.0,0.9688864588294219,25.0,1.0513724552032295,123.0,1.1210256229173121,527.0,5852.33994140625,5923.615014648438,5957.118994140625,5524.063244628906,0.9879676391754135,0.9943758082514147,1.078394422788838,0.9726071129553617,0.9671369840560627,0.7526750502288764,0.5750643000034513,1.3088537233564301,0,143190.0,1.0992387736573783,0.5584158415841585,24.52030279058829,1,-38.6070633657273,-22.805317117287267,-15.801746248440033,0,6059.830593203973,5787.399436092903,0.022995346290852616,-0.09561805893601386,1.0156994743879986,1.0133561935530622,0.015664731090845218,-3.002678448265794,-4.769497170948478
2013-02-27 00:00:00+05:30,5784.89990234375,5818.2001953125,5749.7001953125,5796.89990234375,175200,0.6170394800684376,-0.9127720651335491,-2.459173440351725,-2.2931305419728654,-1.697457330666785,0.374341383809762,0,0,-1.697457330666785,1.0030757082332966,0.0,0.9954989586716425,0.0,0.9750672466627333,24.0,1.0576802588952958,123.0,1.1272791619916127,526.0,5823.1099609375,5910.672509765625,5955.898994140625,5527.613493652344,0.985185687638174,0.9924064386552738,1.0774810867257822,0.9807513261420083,0.9733039307830275,0.7936807295850716,0.5747020210482909,1.3810299955746639,0,145740.0,1.2021407986825854,0.29394387001477096,32.412005863249746,0,-42.45304495397704,-26.734862684625224,-15.718182269351818,0,6043.164134069312,5778.1808854619385,0.022415659822936217,0.07064226504954477,1.0119136646560885,0.9979299280301273,0.011816660828023734,-2.459173440351725,-4.274451515605005
2013-02-28 00:00:00+05:30,5834.35009765625,5849.89990234375,5671.89990234375,5693.0498046875,334900,-1.7914764685562745,-2.7618633641487644,-2.7203245813576027,-3.4577261783062196,1.6019567444747862,2.990488505121114,1,1,1.6019567444747862,0.9909616577701207,0.0,0.9830399690374473,0.0,0.9581261452068729,23.0,1.0386670499598063,123.0,1.1064723821556368,525.0,5791.269921875,5893.5875,5951.823994140625,5530.507993164062,0.9826391687363598,0.9902153534449344,1.0761803439209068,0.9659735780095741,0.9565218679672183,0.932615957494233,0.63395450383915,1.4711086550319088,1,154060.0,2.1738283785538104,1.1010037641154327,27.70419448887492,1,-53.266821282546516,-32.04125440420948,-21.225566878337034,0,6045.424054737629,5741.75094526237,0.025763010176336473,-0.16037356965529284,1.0313827823242168,1.0248197886574621,0.03126619406235296,-2.7203245813576027,-5.66220962446663
2013-03-01 00:00:00+05:30,5702.4501953125,5739.4501953125,5679.89990234375,5719.7001953125,174500,0.4681215084936907,-0.7229191359277687,-2.2323575497850245,-2.8484510957798137,1.7291099002846755,3.9512560498400795,1,1,1.7291099002846755,1.0023351418917439,1.0,0.9921164575618154,1.0,0.9630997623027476,23.0,1.0433660619471272,124.0,1.1110267277647494,526.0,5765.15,5879.627514648438,5947.62599609375,5534.106743164062,0.9805298015285441,0.9885671221610149,1.074721951006905,0.9727997532262892,0.9616778524858581,0.9671752662021336,0.63571251284902,1.521403538004348,1,154820.0,1.127115359772639,0.11146496815286633,31.93025100959524,0,-59.00616677464495,-37.43423687829658,-21.571929896348372,0,6041.690907546059,5717.564121750816,0.02756354760464982,0.006590240780140241,1.0104843912731942,0.9969841076610734,0.010411436077987725,-2.2323575497850245,-4.654181792934531
2013-03-04 00:00:00+05:30,5704.7001953125,5712.0,5663.60009765625,5698.5,144900,-0.37065221232879253,-1.697457330666785,-2.668773218327003,-3.385781911424579,2.8919856925067933,4.279197993441253,1,1,2.8919856925067933,0.9981432979848082,2.0,0.9938261915973422,2.0,0.9601562283682815,23.0,1.0393356019008766,125.0,1.1063018855971747,527.0,5733.9,5865.190014648438,5943.267998046875,5537.725244140625,0.9776153859771741,0.9868627860254501,1.0732327329412645,0.9715797758926606,0.9588159244834135,0.9531696476570088,0.6296792052064054,1.5137384874327635,1,154980.0,0.9349593495934959,0.15827338129496393,27.11955535073386,1,-64.52155370335731,-42.85170024330873,-21.669853460048586,0,6037.976667302143,5692.403361994732,0.029459685401865422,0.01764209767257458,1.0085457838670104,1.0010880398898834,0.008493446054882864,-2.668773218327003,-4.8227483402229705
2013-03-05 00:00:00+05:30,5722.4501953125,5790.10009765625,5722.39990234375,5784.25,154400,1.504781960164947,1.6019567444747862,0.397474584178914,-2.61713874776337,2.791203618662741,2.2448908269222523,1,1,2.791203618662741,1.0074677233241167,2.0,1.0079759831326467,3.0,0.974941651323849,24.0,1.0547022171617455,126.0,1.122291839758126,528.0,5738.47998046875,5856.55751953125,5941.998994140625,5541.8179931640625,0.9798384052971871,0.9856207524279914,1.0722111410858663,0.987653579890557,0.97345186454993,1.0763253897439045,0.6997254724617076,1.5382109585882002,1,155890.0,0.9904419783180448,-0.019059720457433316,36.83604907703906,0,-61.266981596754704,-46.53475651399793,-14.732225082756777,0,6027.291238258013,5685.823800804487,0.029152572677272746,0.28824475894252305,1.0118307347385442,0.9893158482625233,0.01170423050741237,0.397474584178914,-2.8983180038969714
2013-03-06 00:00:00+05:30,5816.39990234375,5828.7001953125,5795.0498046875,5818.60009765625,156900,0.5938556883995361,1.7291099002846755,0.374341383809762,-2.0940377604288574,2.126800225536152,0.5602738993762735,1,1,2.126800225536152,1.0029604879290122,2.0,1.0131956212918518,4.0,0.9809802419028807,25.0,1.0605499344337947,127.0,1.1282922848795782,528.0,5742.82001953125,5849.527514648437,5941.25599609375,5546.266494140625,0.981757929191722,0.9845607592896819,1.0712171877010261,0.9947128350256087,0.9793552241280054,1.1068450093032578,0.7114794245825681,1.5556950363710864,1,155845.0,1.0067695466649556,-0.10445205479452058,43.04359625537464,0,-55.2787252147682,-48.28355025415198,-6.995174960616218,0,6013.927117980392,5685.127911316483,0.028104766226035104,0.40593828584324837,1.0058067474412007,0.9996218686152042,0.0057832451208589646,0.374341383809762,-2.3593786590161203
2013-03-07 00:00:00+05:30,5801.2998046875,5878.0,5801.2998046875,5863.2998046875,134700,0.7682209858219213,2.8919856925067933,2.990488505121114,0.18881292985604148,0.86641131548717,0.7785784821800146,1,1,0.86641131548717,1.0038264072971796,2.0,1.0149613518850236,5.0,0.9886149536803361,26.0,1.0683173620387199,127.0,1.1362857717044903,528.0,5776.87001953125,5845.752514648438,5940.409990234375,5551.043994140625,0.9882166590281439,0.9840654978795155,1.070142840969148,1.0030017162025062,0.9870193832288279,1.0381628135362828,0.7245881482079809,1.432762619846627,1,154700.0,0.8707175177763413,-0.5977903851896089,47.985953045696675,0,-46.39132577664623,-47.905105358650836,1.5137795820046094,1,6004.90451891096,5686.600510385915,0.0272252381303716,0.555127455417143,1.0132212086764634,0.9894257496520248,0.013081404306015686,2.990488505121114,-1.2713006412576444
2013-03-08 00:00:00+05:30,5883.64990234375,5952.85009765625,5883.0,5945.7001953125,150800,1.4053586439350063,2.791203618662741,3.9512560498400795,1.6306923373151205,-1.5893838723066156,-1.2294615479246818,0,0,-1.5893838723066156,1.0069777619294606,2.0,1.0212347456087798,5.0,1.0023460111692666,27.0,1.0828886906358706,128.0,1.151548197255641,528.0,5822.07001953125,5847.862524414062,5941.9219921875,5556.05849609375,0.9955894132642258,0.9841701947792131,1.0694491421148706,1.016730501185686,1.0006358553898835,1.1253979787269834,0.7527339570366365,1.4950806565940653,1,152610.0,0.9881397025096652,-0.1358166189111748,53.545303202143515,0,-32.326336927387274,-44.789351672398126,12.463014745010852,1,6011.299417865598,5684.425630962526,0.027948142209090598,0.7993132971150413,1.011873210548402,0.9895638375749808,0.011748001978189005,3.9512560498400795,0.7148334939019119
