rsi,macd,sma_ratio,volume_change,volatility,target
53.958165099377425,0.0,1.0129667810867153,-0.18045112781954886,0.06892113899903705,-0.06853329510886019
53.958165099377425,-17.162962962962865,1.0129667810867153,-0.18045112781954886,0.06892113899903705,0.08234730866561812
53.958165099377425,-11.20502268650398,1.0129667810867153,0.31192660550458706,0.06892113899903705,-0.0037914691943128354
53.958165099377425,-7.366693151540403,1.0129667810867153,-0.6783216783216783,0.06892113899903705,0.05978433238185854
53.958165099377425,10.76153304424588,1.0129667810867153,-0.2823840579710145,0.06892113899903705,0.11176118509651345
53.958165099377425,54.632803903688455,1.0129667810867153,1.665831911219719,0.06892113899903705,0.00410503506103721
53.958165099377425,89.59881037301011,1.0129667810867153,-0.4015151515151515,0.06892113899903705,-0.06803924722534982
53.958165099377425,95.72660677634758,1.0129667810867153,0.2784810126582278,0.06892113899903705,0.02916810493614097
53.958165099377425,107.52557425159648,1.0129667810867153,0.03960396039603964,0.06892113899903705,-0.09951646263066694
53.958165099377425,87.14156786608964,1.0129667810867153,0.980952380952381,0.06892113899903705,0.012089702801272528
53.958165099377425,73.28524869948342,1.0129667810867153,-0.28365384615384615,0.06892113899903705,0.014751433741221343
53.958165099377425,65.43103569203413,1.0129667810867153,0.15771812080536907,0.06376106340751372,-0.010562741779497231
53.958165099377425,55.74376298600373,1.0129667810867153,-0.1942028985507246,0.05935526890777178,0.008934434992440066
53.958165099377425,49.85209618799172,1.0129667810867153,0.09712230215827344,0.0592828091311952,-0.0035724016832671124
53.958165099377425,43.72669232985709,1.0129667810867153,-0.2557377049180328,0.056232556257429976,-0.0091908972138669
59.71001124210891,36.01617144579268,1.0129667810867153,0.2290748898678414,0.04023343305135717,-0.01977890556722528
51.0123536017969,24.419425209608107,1.0129667810867153,0.10394265232974909,0.03986630592432087,-0.02665373605918886
48.72352814980539,8.258790121889888,1.0129667810867153,0.7694805194805194,0.0356211889180855,0.029601298471724435
45.50340379792189,2.85021516573579,1.0129667810867153,-0.4715596330275229,0.03567492241362439,-0.06152741575488918
23.92360344446898,-17.1428303431112,1.0129667810867153,0.14930555555555558,0.02578000921680594,0.04094666289686821
29.51825713409022,-22.791594427329073,1.0129667810867153,-0.32326283987915405,0.029456302369780862,0.062630813721261
44.64241348713397,-11.322203388727303,1.0129667810867153,-0.25,0.035962391148798185,-0.03189042084529903
37.32135276637894,-10.667014359751647,1.0129667810867153,0.5535714285714286,0.037335961316287705,0.1917593340373982
68.36149758165641,39.21516524254821,1.0129667810867153,0.30268199233716464,0.07170854805647318,-0.09188766534176063
55.6203792184278,49.72610179429239,1.0129667810867153,-0.0911764705882353,0.0795636984162909,0.045548475977268854
57.95893086855019,70.05431588133706,1.0129667810867153,0.01941747572815533,0.08010012441168796,-0.13809053226824786
47.389949357226335,45.05329482837942,1.0129667810867153,-0.16507936507936505,0.09327701040831282,-0.00988900743666088
46.21807848022423,22.475249333003376,1.0129667810867153,0.3079847908745248,0.0928536170031322,-0.011483530622748428
45.79203147298183,1.6819060037719282,1.0129667810867153,0.06976744186046502,0.09248944072599151,-0.005125117959064118
46.04956946707004,-15.884752228575508,1.0129667810867153,0.13858695652173925,0.09003394241667197,0.004742669305117131
47.53381852701526,-28.310085576099937,1.0129667810867153,-0.10978520286396187,0.08916281454250871,-0.03691586503247235
47.00946643717728,-46.76856514380643,1.0129667810867153,0.4396782841823057,0.0871295949181002,0.007351822745018444
45.509945495866944,-58.96231904848992,1.0129667810867153,-0.2867783985102421,0.08683342367225409,-0.010771089188645
48.74517998319726,-70.40457844334469,1.0129667810867153,-0.015665796344647487,0.05304198453039168,0.016010311726196713
47.0124490568559,-74.80173804394781,1.0129667810867153,0.11936339522546424,0.048636585686499624,-0.03371949387373552
39.973955305443816,-85.45134470488847,1.0129667810867153,0.31516587677725116,0.04412860243586347,0.10563866910824715
49.58827159180373,-68.43093573890292,1.0129667810867153,-0.5477477477477477,0.03985719773661485,-0.04404618677833172
29.245509621286942,-65.55989240955341,1.0129667810867153,0.3984063745019921,0.042425737347027974,-0.007224347030172273
35.50874918988984,-64.32634116964073,1.0129667810867153,-0.5584045584045584,0.04232818836369737,0.034326638129733356
33.14970944879245,-54.31058061222029,1.0129667810867153,-0.17419354838709677,0.04365713752136858,0.04573020294468755
56.4229730328123,-34.38529150754948,1.0129667810867153,1.96875,0.04566074931597563,0.16960942494444287
72.14922217187734,26.062559403603245,1.0129667810867153,-0.5394736842105263,0.06561549185902418,-0.09104514516989637
60.64183613882753,45.220704027399734,1.0129667810867153,-0.12,0.07570624909598912,0.04243682439687868
63.87144352459795,71.53753296026161,1.0129667810867153,0.6168831168831168,0.07529292223007225,-0.1577552225686384
49.8929215509468,45.527783173070475,1.0129667810867153,0.2449799196787148,0.09480597267222304,0.014317629600639314
52.92426989699473,28.13293324666074,1.0129667810867153,0.5774193548387097,0.0937587790860091,0.0009324608929115463
52.579422908772955,14.415225375579666,1.0129667810867153,-0.21472392638036808,0.08769046441848562,-0.024558698340802043
51.68856968215159,-2.5951181174391422,1.0129667810867153,-0.046875,0.0867968651228037,0.004511773423349297
51.062265392206186,-14.799858824306284,1.0129667810867153,0.5792349726775956,0.08672742663048454,0.026047472296898633
54.59210551989229,-17.855426514024657,1.0129667810867153,-0.5121107266435987,0.08644322244846417,0.00413784288978003
48.734442119176116,-19.012860726607414,1.0085471697296577,0.17375886524822692,0.08515097334266865,-0.006841468847451182
51.44165930335302,-21.41811134072077,0.9850594829332395,-0.3323262839879154,0.060572322099768386,-0.018022492070103535
50.63746023026391,-27.54566539632833,0.9724637757282161,0.43891402714932126,0.05504179129434211,0.0006362464720950367
48.212184520807824,-31.876989338512885,0.9552486066583015,0.16352201257861632,0.0519951823857547,0.02991717751402123
46.88831424701391,-27.58811790474283,0.9591899578792952,0.2675675675675675,0.017305800884424734,0.006110398758924163
27.74725274725273,-22.37389535230477,0.9644946914218147,-0.24733475479744138,0.016905081622226207,0.0033355885268342433
36.82795698924729,-17.18812104082417,0.9701029376438841,-0.4164305949008499,0.016900765855985617,-0.04351644215841555
