"Date","Price","Open","High","Low","Vol.","Change %"
"13-03-2026","146.57","151.00","153.90","145.30","54.48M","-1.70%"
"12-03-2026","149.11","138.84","151.98","137.51","81.28M","7.39%"
"11-03-2026","138.85","139.20","142.09","138.68","15.33M","-0.06%"
"10-03-2026","138.94","141.50","141.50","138.61","15.12M","-0.12%"
"09-03-2026","139.11","136.50","139.83","134.86","12.01M","0.09%"
"06-03-2026","138.99","139.60","142.59","138.50","11.77M","-0.80%"
"05-03-2026","140.11","139.00","140.55","138.11","8.27M","1.66%"
"04-03-2026","137.82","135.00","139.30","134.41","16.67M","-0.11%"
"02-03-2026","137.97","133.00","138.68","130.70","26.70M","-1.53%"
"27-02-2026","140.11","141.00","141.66","139.80","8.05M","-0.87%"
"26-02-2026","141.34","141.00","142.00","140.50","6.53M","0.57%"
"25-02-2026","140.54","144.70","145.60","139.81","17.86M","-2.61%"
"24-02-2026","144.31","143.50","144.72","142.24","8.25M","0.18%"
"23-02-2026","144.05","145.15","145.69","142.70","9.10M","0.95%"
"20-02-2026","142.70","140.45","144.33","139.70","11.92M","1.60%"
"19-02-2026","140.45","145.70","146.43","140.00","14.05M","-2.80%"
"18-02-2026","144.49","144.50","145.25","142.20","10.12M","0.10%"
"17-02-2026","144.35","142.54","145.00","141.58","11.02M","1.11%"
"16-02-2026","142.77","140.50","143.65","139.01","17.31M","2.05%"
"13-02-2026","139.90","149.20","149.30","139.10","38.68M","-6.60%"
"12-02-2026","149.79","150.47","150.75","148.75","8.55M","-0.74%"
"11-02-2026","150.91","149.59","151.33","147.80","10.70M","1.25%"
"10-02-2026","149.05","152.00","152.00","147.81","17.01M","-1.53%"
"09-02-2026","151.37","154.00","154.85","150.60","13.74M","-0.90%"
"06-02-2026","152.74","152.00","154.11","150.00","17.33M","-0.46%"
"05-02-2026","153.45","155.29","156.90","151.10","26.96M","-1.18%"
"04-02-2026","155.29","145.00","156.09","143.00","78.43M","8.13%"
"03-02-2026","143.62","145.00","149.04","140.60","54.95M","6.70%"
"02-02-2026","134.60","133.48","135.00","130.63","10.59M","1.32%"
"01-02-2026","132.85","136.50","139.86","131.95","10.16M","-1.87%"
"30-01-2026","135.38","133.00","136.50","131.91","15.16M","1.12%"
"29-01-2026","133.88","135.50","136.49","132.64","26.87M","-0.62%"
"28-01-2026","134.72","135.14","135.90","133.60","14.84M","0.16%"
"27-01-2026","134.50","135.00","137.50","132.96","24.10M","1.16%"
"23-01-2026","132.96","141.00","142.90","128.10","52.43M","-5.65%"
"22-01-2026","140.92","139.89","141.55","139.00","10.76M","2.39%"
"21-01-2026","137.63","137.50","139.64","134.80","19.42M","0.11%"
"20-01-2026","137.48","141.50","142.40","136.50","15.69M","-2.19%"
"19-01-2026","140.56","141.80","142.40","139.95","8.36M","-1.45%"
